time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1775230107013028400,477.5060283203125,1079.4543134374544,1.1994580283881464,180,-33.55456753523663,1051.0645181341097,29.4771584999236,3.0528431966730514,3,-70.39790083737653,0
1775230108013042700,478.50604272460936,1079.4543134374544,1.189343452215239,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.942290859821156,3,-70.3979009292458,0
1775230109013056800,479.5060568847656,1079.4543134374544,1.1860258131583905,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.6696526952495905,3,-70.3979009292458,0
1775230110013070600,480.5060705566406,1079.4543134374544,1.114306959542791,180,-33.55456757765569,1051.0645181341097,29.4771584999236,8.446845430154257,3,-70.3979009292458,0
1775230111013084400,481.50608447265626,1079.5645824950188,1.339466753101711,180,-33.554555330250764,1051.174787191674,29.477154198547034,8.393125893074455,3,-70.39791753973779,0.04888725882485034
1775230112013098000,482.5060979003906,1080.5257200477645,1.398108750538091,180,-33.554556578823934,1052.1359247444198,29.477154680803242,8.270905445863894,3,-70.3979196025971,0.050079597529207834
1775230113013113000,483.5061130371094,1079.2918211072683,1.875093536615552,180,-33.55455568527042,1050.9020258039236,33.546999047082146,8.366042105464793,3,-70.39791700605251,0.34483989700789813
1775230114013127000,484.506126953125,1079.5969362072647,1.7356006794782282,180,-33.554559568448894,1051.20714090392,33.54700075248435,8.345873370054285,3,-70.39791981414737,0.12477150071411548
1775230115013140700,485.506140625,1079.4969518836588,1.7451771218189909,180,-33.554562777063644,1051.107156580314,33.547002111976994,8.24944570118026,3,-70.39791618689763,0.13469829465517924
1775230116013155000,486.50615502929685,1079.4722067918628,1.7743048614438082,180,-33.55456402162737,1051.0824114885181,33.547002614878885,8.441392749716336,3,-70.39791185504714,0.17158000802417894
1775230117013169200,487.50616918945315,1079.527954513207,1.1937724288167926,180,-33.55456455598965,1051.1381592098624,33.5470028498655,8.397877758762535,3,-70.39791227823416,0
1775230118013182700,488.5061826171875,1079.3928750073537,1.5967495690368392,180,-33.55456418014323,1051.003079704009,33.547002649934456,8.459293247954026,3,-70.39790783027843,0.11667993164097414
1775230119013197000,489.50619702148435,1079.3987559564412,1.1106149858889276,180,-33.55456427542822,1051.0089606530964,33.54700269065025,8.529828614125108,3,-70.39790776370056,0
1775230120013211000,490.5062109375,1079.3987559564412,1.078939413766905,180,-33.55456427542822,1051.0089606530964,33.54700269065025,8.397698079748656,3,-70.39790776370056,0
1775230121013225000,491.5062248535156,1079.6100927758962,1.0604514559134053,180,-33.55457259546531,1051.2202974725515,33.54700639988571,8.21929250861676,3,-70.39792039948232,0.006299394420049984
1775230122013238500,492.50623852539064,1079.8452052623034,1.3485248239044922,180,-33.5545739948196,1051.4554099589586,33.54700700787839,8.157092517494497,3,-70.39792062429387,0.03297846889787165
1775230123013252900,493.5062529296875,1079.9803330898285,1.1837075840490368,180,-33.5545749556385,1051.5905377864838,33.547007424041595,8.117719924645625,3,-70.39792062363746,0
1775230124013267000,494.5062668457031,1079.3637062627822,1.5896340941063436,180,-33.55457539267355,1050.9739109594375,33.54700759557785,7.889381566946457,3,-70.39791849639306,0.14039090927537362
1775230125013280500,495.50628051757815,1079.6543348561972,1.042742285042825,180,-33.55457683200923,1051.2645395528525,33.54700820830356,7.742257562926373,3,-70.39791721394303,0
1775230126013295000,496.5062951660156,1079.4125493532047,1.5662306214279382,180,-33.55458032781155,1051.02275404986,33.54700970743154,7.669386399916497,3,-70.39791541229843,0.06686096647377833
1775230127013309400,497.5063093261719,1079.8048939509317,1.4109524169580494,180,-33.55458600867763,1051.415098647587,33.547012171812895,7.69939592445158,3,-70.39791586416311,0.019097886971918974
1775230128013322800,498.50632275390626,1079.6070297947153,1.7022779627472728,180,-33.554586332357076,1051.2172344913706,33.547012292298994,7.628832437465326,3,-70.39791350323189,0.07929987375305664
1775230129013337600,499.5063376464844,1079.993367947638,1.4454430129559686,180,-33.55458856288697,1051.6035726442933,33.54701326519475,7.601733904966225,3,-70.39791431341877,0.013680752710054811
1775230130012983000,500.50598315429687,1080.0907653393224,1.3380435260741594,180,-33.554588074921796,1051.7009700359777,33.54701306138354,7.574228105537204,3,-70.39791521718561,0
1775230131013402400,501.50640234375,1079.5146071072668,1.869887386110019,180,-33.55458696658088,1051.124811803922,33.547012584081344,7.485563866740802,3,-70.39791554826888,0.15448666549142995
1775230132013417200,502.5064172363281,1079.2802108675241,1.8161238338631993,180,-33.55457995434544,1050.8904155641794,33.54700955690773,7.377912886271668,3,-70.39791675841437,0.154335637418133
1775230133013649000,503.50664892578123,1079.5004956936464,1.6633612313517414,180,-33.55458365766074,1051.1107003903016,33.54701113282496,7.5117007374118865,3,-70.39791338863105,0.07751207597034525
1775230134013822500,504.50682250976564,1079.974419197999,1.902955364936094,180,-33.55458124420474,1051.5846238946542,33.54701006710376,7.544192330495489,3,-70.39791095040276,0.2308138094714139
1775230135013836300,505.5068361816406,1079.6997530478984,1.401707268212096,180,-33.55457624194824,1051.3099577445537,352.81819245801535,7.266982715033282,3,-70.39792184091698,0.4341607445670332
